Subject,Trial,Condition,Time,AOI
j,5,complex,23463,comp
j,5,complex,23529,sent_msg
j,5,complex,23620,comp
j,5,complex,23697,trgt
j,5,complex,23763,trgt
j,5,complex,23854,trgt
j,5,complex,23930,trgt
j,5,complex,23998,trgt
j,5,complex,24088,trgt
j,5,complex,24165,trgt
j,5,complex,24255,trgt
j,5,complex,24332,trgt
j,5,complex,24398,trgt
j,5,complex,24466,trgt
j,5,complex,24532,trgt
j,5,complex,24620,trgt
j,5,complex,24689,non_aoi
j,5,complex,24766,non_aoi
j,5,complex,24833,sent_msg
j,5,complex,24920,sent_msg
j,5,complex,24991,non_aoi
j,5,complex,25067,non_aoi
j,5,complex,25134,sent_msg
j,5,complex,25200,non_aoi
j,5,complex,25289,non_aoi
j,5,complex,25358,non_aoi
j,5,complex,25434,non_aoi
j,5,complex,25507,sent_msg
j,5,complex,25589,non_aoi
j,5,complex,25659,non_aoi
j,5,complex,25736,non_aoi
j,5,complex,25808,non_aoi
j,5,complex,25890,non_aoi
j,5,complex,25970,non_aoi
j,5,complex,26036,non_aoi
j,5,complex,26124,non_aoi
j,5,complex,26193,non_aoi
j,5,complex,26277,non_aoi
j,5,complex,26377,non_aoi
j,5,complex,26477,non_aoi
j,5,complex,26584,non_aoi
j,5,complex,26661,non_aoi
j,5,complex,26744,non_aoi
j,5,complex,26820,non_aoi
j,5,complex,26888,non_aoi
j,5,complex,26962,sent_msg
j,5,complex,27048,sent_msg
j,5,complex,27125,comp
j,5,complex,27193,dist
j,5,complex,27283,dist
j,5,complex,27355,dist
j,5,complex,27452,dist
j,5,complex,27524,dist
j,5,complex,27593,non_aoi
j,5,complex,27664,non_aoi
j,5,complex,27756,non_aoi
j,5,complex,27854,non_aoi
j,5,complex,27950,available_msgs
j,5,complex,28025,dist
j,5,complex,28097,comp
j,5,complex,28188,comp
j,5,complex,28282,non_aoi
j,5,complex,28358,trgt
j,5,complex,28450,trgt
j,5,complex,28526,non_aoi
j,5,complex,28617,non_aoi
j,5,complex,28691,non_aoi
j,5,complex,28785,non_aoi
j,5,complex,28859,non_aoi
j,6,unambiguous,1479,sent_msg
j,6,unambiguous,1608,sent_msg
j,6,unambiguous,1724,sent_msg
j,6,unambiguous,1818,sent_msg
j,6,unambiguous,1919,sent_msg
j,6,unambiguous,2020,non_aoi
j,6,unambiguous,2120,non_aoi
j,6,unambiguous,2219,non_aoi
j,6,unambiguous,2320,non_aoi
j,6,unambiguous,2420,non_aoi
j,6,unambiguous,2520,non_aoi
j,6,unambiguous,2617,non_aoi
j,6,unambiguous,2717,sent_msg
j,6,unambiguous,2821,non_aoi
j,6,unambiguous,2921,trgt
j,6,unambiguous,3011,trgt
j,6,unambiguous,3087,trgt
j,6,unambiguous,3178,trgt
j,6,unambiguous,3279,trgt
j,6,unambiguous,3379,trgt
j,6,unambiguous,3478,trgt
j,6,unambiguous,3580,trgt
j,6,unambiguous,3657,trgt
j,6,unambiguous,3757,trgt
j,6,unambiguous,3857,trgt
j,6,unambiguous,3956,trgt
j,6,unambiguous,4057,trgt
j,6,unambiguous,4158,trgt
j,6,unambiguous,4258,trgt
j,6,unambiguous,4358,trgt
j,6,unambiguous,4458,trgt
j,6,unambiguous,4548,available_msgs
j,6,unambiguous,4625,available_msgs
j,6,unambiguous,4715,available_msgs
j,6,unambiguous,4792,available_msgs
j,6,unambiguous,4881,available_msgs
j,6,unambiguous,4959,available_msgs
j,6,unambiguous,5050,available_msgs
j,6,unambiguous,5126,available_msgs
j,6,unambiguous,5217,available_msgs
j,6,unambiguous,5317,available_msgs
j,6,unambiguous,5394,available_msgs
j,6,unambiguous,5484,available_msgs
j,6,unambiguous,5560,available_msgs
j,6,unambiguous,5651,dist
j,6,unambiguous,5728,dist
j,6,unambiguous,5817,comp
j,6,unambiguous,5902,comp
j,6,unambiguous,6001,comp
j,6,unambiguous,6101,comp
j,6,unambiguous,6203,comp
j,6,unambiguous,6303,comp
j,6,unambiguous,6402,comp
j,6,unambiguous,6503,comp
j,6,unambiguous,6603,comp
j,6,unambiguous,6711,comp
j,6,unambiguous,6803,comp
j,6,unambiguous,6912,comp
j,6,unambiguous,7008,comp
j,6,unambiguous,7110,comp
j,6,unambiguous,7211,comp
j,6,unambiguous,7311,comp
j,6,unambiguous,7409,comp
j,6,unambiguous,7509,comp
j,6,unambiguous,7582,dist
j,6,unambiguous,7681,dist
j,6,unambiguous,7783,dist
j,6,unambiguous,7879,dist
j,6,unambiguous,7983,dist
j,6,unambiguous,8083,dist
j,6,unambiguous,8183,dist
j,6,unambiguous,8278,dist
j,6,unambiguous,8376,dist
j,6,unambiguous,8450,dist
j,6,unambiguous,8550,dist
j,6,unambiguous,8645,dist
j,6,unambiguous,8745,dist
j,6,unambiguous,8845,dist
j,6,unambiguous,8918,sent_msg
j,6,unambiguous,9019,sent_msg
j,6,unambiguous,9119,sent_msg
j,6,unambiguous,9219,sent_msg
j,6,unambiguous,9320,sent_msg
j,6,unambiguous,9420,sent_msg
j,6,unambiguous,9520,sent_msg
j,6,unambiguous,9621,sent_msg
j,6,unambiguous,9721,non_aoi
j,6,unambiguous,9821,sent_msg
j,6,unambiguous,9921,sent_msg
j,6,unambiguous,10022,sent_msg
j,6,unambiguous,10121,sent_msg
j,6,unambiguous,10211,non_aoi
j,6,unambiguous,10288,non_aoi
j,6,unambiguous,10389,trgt
j,6,unambiguous,10489,trgt
j,6,unambiguous,10589,trgt
j,6,unambiguous,10680,trgt
j,6,unambiguous,10756,trgt
j,6,unambiguous,10856,trgt
j,6,unambiguous,10947,trgt
j,6,unambiguous,11023,trgt
j,6,unambiguous,11114,trgt
j,6,unambiguous,11191,trgt
j,7,simple,1530,sent_msg
j,7,simple,1666,non_aoi
j,7,simple,1772,non_aoi
j,7,simple,1873,non_aoi
j,7,simple,1973,sent_msg
j,7,simple,2080,sent_msg
j,7,simple,2183,sent_msg
j,7,simple,2305,sent_msg
j,7,simple,2407,sent_msg
j,7,simple,2507,sent_msg
j,7,simple,2608,sent_msg
j,7,simple,2708,sent_msg
j,7,simple,2808,dist
j,7,simple,2908,dist
j,7,simple,3008,dist
j,7,simple,3109,dist
j,7,simple,3209,dist
j,7,simple,3309,dist
j,7,simple,3410,dist
j,7,simple,3510,dist
j,7,simple,3610,dist
j,7,simple,3711,dist
j,7,simple,3810,dist
j,7,simple,3911,dist
j,7,simple,4012,dist
j,7,simple,4112,sent_msg
j,7,simple,4212,sent_msg
j,7,simple,4312,sent_msg
j,7,simple,4413,sent_msg
j,7,simple,4513,sent_msg
j,7,simple,4613,sent_msg
j,7,simple,4713,sent_msg
j,7,simple,4813,non_aoi
j,7,simple,4913,sent_msg
j,7,simple,5013,sent_msg
j,7,simple,5113,sent_msg
j,7,simple,5214,sent_msg
j,7,simple,5314,dist
j,7,simple,5414,dist
j,7,simple,5514,dist
j,7,simple,5616,dist
j,7,simple,5716,dist
j,7,simple,5815,dist
j,7,simple,5920,dist
j,7,simple,6024,dist
j,7,simple,6140,trgt
j,7,simple,6241,trgt
j,7,simple,6351,trgt
j,7,simple,6447,trgt
j,7,simple,6551,trgt
j,7,simple,6652,trgt
j,7,simple,6751,trgt
j,7,simple,6852,trgt
j,7,simple,6952,trgt
j,8,simple,1525,non_aoi
j,8,simple,1658,non_aoi
j,8,simple,1784,non_aoi
j,8,simple,1892,non_aoi
j,8,simple,2016,non_aoi
j,8,simple,2127,non_aoi
j,8,simple,2251,non_aoi
j,8,simple,2360,sent_msg
j,8,simple,2484,sent_msg
j,8,simple,2594,comp
j,8,simple,2718,dist
j,8,simple,2828,dist
j,8,simple,2951,dist
j,8,simple,3062,dist
j,8,simple,3185,sent_msg
j,8,simple,3296,dist
j,8,simple,3419,dist
j,8,simple,3530,dist
j,8,simple,3653,dist
j,8,simple,3763,dist
j,8,simple,3888,dist
j,8,simple,3997,non_aoi
j,8,simple,4121,dist
j,8,simple,4231,trgt
j,8,simple,4355,trgt
j,8,simple,4464,trgt
j,8,simple,4588,trgt
j,8,simple,4699,trgt
j,8,simple,4823,trgt
j,8,simple,4933,trgt
j,8,simple,5060,trgt
j,8,simple,5175,trgt
j,8,simple,5308,trgt
j,8,simple,5434,trgt
j,8,simple,5561,trgt
j,8,simple,5675,trgt
j,8,simple,5815,trgt
j,8,simple,5918,trgt
j,8,simple,6018,trgt
j,8,simple,6119,trgt
j,8,simple,6219,trgt
j,8,simple,6319,trgt
j,8,simple,6444,trgt
j,8,simple,6559,dist
j,8,simple,6681,dist
j,8,simple,6787,dist
j,8,simple,6915,dist
j,8,simple,7021,dist
j,8,simple,7152,dist
j,8,simple,7283,dist
j,8,simple,7415,dist
j,8,simple,7522,dist
j,8,simple,7651,dist
j,8,simple,7756,dist
j,8,simple,7889,dist
j,8,simple,8015,dist
j,8,simple,8123,dist
j,8,simple,8252,comp
j,8,simple,8357,comp
j,8,simple,8483,comp
j,8,simple,8592,comp
j,8,simple,8716,comp
j,8,simple,8825,comp
j,8,simple,8950,comp
j,8,simple,9059,comp
j,8,simple,9183,comp
j,8,simple,9293,comp
j,8,simple,9417,comp
j,8,simple,9527,comp
j,8,simple,9651,comp
j,8,simple,9761,dist
j,8,simple,9884,non_aoi
j,8,simple,9994,available_msgs
j,8,simple,10118,available_msgs
j,8,simple,10228,available_msgs
j,8,simple,10353,available_msgs
j,8,simple,10462,available_msgs
j,8,simple,10586,available_msgs
j,8,simple,10696,available_msgs
j,8,simple,10820,available_msgs
j,8,simple,10930,available_msgs
j,8,simple,11053,available_msgs
j,8,simple,11164,available_msgs
j,8,simple,11288,available_msgs
j,8,simple,11397,available_msgs
j,8,simple,11522,available_msgs
j,8,simple,11640,dist
j,8,simple,11756,dist
j,8,simple,11893,dist
j,8,simple,12023,sent_msg
j,8,simple,12157,sent_msg
j,8,simple,12267,sent_msg
j,8,simple,12391,sent_msg
j,8,simple,12508,sent_msg
j,8,simple,12648,sent_msg
j,8,simple,12751,sent_msg
j,8,simple,12875,sent_msg
j,8,simple,12991,sent_msg
j,8,simple,13116,sent_msg
j,8,simple,13248,sent_msg
j,8,simple,13352,sent_msg
j,8,simple,13482,sent_msg
j,8,simple,13586,sent_msg
j,8,simple,13716,sent_msg
j,8,simple,13847,sent_msg
j,8,simple,13955,sent_msg
j,8,simple,14082,sent_msg
j,8,simple,14188,sent_msg
j,8,simple,14314,sent_msg
j,8,simple,14422,sent_msg
j,8,simple,14547,sent_msg
j,8,simple,14656,sent_msg
j,8,simple,14782,sent_msg
j,8,simple,14889,sent_msg
j,8,simple,15015,sent_msg
j,8,simple,15123,dist
j,8,simple,15247,dist
j,8,simple,15357,dist
j,8,simple,15484,dist
j,8,simple,15592,available_msgs
j,8,simple,15714,available_msgs
j,8,simple,15826,available_msgs
j,8,simple,15949,available_msgs
j,8,simple,16058,available_msgs
j,8,simple,16184,available_msgs
j,8,simple,16295,available_msgs
j,8,simple,16416,trgt
j,8,simple,16527,trgt
j,8,simple,16652,trgt
j,8,simple,16769,trgt
j,8,simple,16891,trgt
j,8,simple,17018,trgt
j,8,simple,17128,trgt
j,8,simple,17252,trgt
j,8,simple,17362,trgt
j,8,simple,17486,trgt
j,8,simple,17596,trgt
j,9,simple,1540,sent_msg
j,9,simple,1682,sent_msg
j,9,simple,1805,sent_msg
j,9,simple,1940,sent_msg
j,9,simple,2043,sent_msg
j,9,simple,2174,sent_msg
j,9,simple,2305,sent_msg
j,9,simple,2415,comp
j,9,simple,2540,comp
j,9,simple,2648,comp
j,9,simple,2775,comp
j,9,simple,2879,comp
j,9,simple,3016,comp
j,9,simple,3139,comp
j,9,simple,3249,comp
j,9,simple,3373,comp
j,9,simple,3483,comp
j,9,simple,3606,comp
j,9,simple,3716,comp
j,9,simple,3842,comp
j,9,simple,3950,comp
j,9,simple,4073,comp
j,9,simple,4184,sent_msg
j,9,simple,4308,sent_msg
j,9,simple,4418,sent_msg
j,9,simple,4543,sent_msg
j,9,simple,4652,sent_msg
j,9,simple,4776,sent_msg
j,9,simple,4886,sent_msg
j,9,simple,5010,sent_msg
j,9,simple,5121,sent_msg
j,9,simple,5244,sent_msg
j,9,simple,5354,sent_msg
j,9,simple,5478,comp
j,9,simple,5588,dist
j,9,simple,5712,dist
j,9,simple,5822,dist
j,9,simple,5946,dist
j,9,simple,6056,dist
j,9,simple,6180,dist
j,9,simple,6312,dist
j,9,simple,6423,dist
j,9,simple,6550,dist
j,9,simple,6657,dist
j,9,simple,6781,dist
j,9,simple,6897,dist
j,9,simple,7008,dist
j,9,simple,7108,dist
j,9,simple,7208,dist
j,9,simple,7326,dist
j,9,simple,7448,available_msgs
j,9,simple,7565,available_msgs
j,9,simple,7706,available_msgs
j,9,simple,7810,available_msgs
j,9,simple,7933,available_msgs
j,9,simple,8072,available_msgs
j,9,simple,8177,available_msgs
j,9,simple,8303,available_msgs
j,9,simple,8410,available_msgs
j,9,simple,8541,available_msgs
j,9,simple,8672,available_msgs
j,9,simple,8779,available_msgs
j,9,simple,8904,trgt
j,9,simple,9013,trgt
j,9,simple,9139,trgt
j,9,simple,9247,trgt
j,9,simple,9374,trgt
j,9,simple,9481,trgt
j,9,simple,9604,trgt
j,9,simple,9714,trgt
j,9,simple,9839,trgt
j,9,simple,9948,trgt
j,9,simple,10072,trgt
j,9,simple,10182,trgt
j,9,simple,10305,trgt
j,9,simple,10416,trgt
j,9,simple,10540,trgt
j,9,simple,10650,trgt
j,9,simple,10773,trgt
j,9,simple,10883,trgt
j,9,simple,11008,trgt
j,9,simple,11117,trgt
j,9,simple,11251,trgt
j,9,simple,11375,trgt
j,9,simple,11486,trgt
j,9,simple,11609,trgt
j,9,simple,11719,trgt
j,9,simple,11843,trgt
j,9,simple,11953,trgt
j,9,simple,12077,trgt
j,9,simple,12186,trgt
j,9,simple,12311,comp
j,9,simple,12420,comp
j,9,simple,12545,comp
j,9,simple,12654,comp
j,9,simple,12778,comp
j,9,simple,12888,comp
j,9,simple,13013,comp
j,9,simple,13122,comp
j,9,simple,13248,comp
j,9,simple,13356,comp
j,9,simple,13480,comp
j,9,simple,13597,comp
j,9,simple,13714,comp
j,9,simple,13824,comp
j,9,simple,13950,comp
j,9,simple,14069,comp
j,9,simple,14187,comp
j,9,simple,14309,trgt
j,9,simple,14433,trgt
j,9,simple,14573,trgt
j,10,unambiguous,1492,sent_msg
j,10,unambiguous,1636,sent_msg
j,10,unambiguous,1769,sent_msg
j,10,unambiguous,1893,sent_msg
j,10,unambiguous,2004,sent_msg
j,10,unambiguous,2127,sent_msg
j,10,unambiguous,2238,sent_msg
j,10,unambiguous,2361,non_aoi
j,10,unambiguous,2472,sent_msg
j,10,unambiguous,2595,sent_msg
j,10,unambiguous,2706,non_aoi
j,10,unambiguous,2829,non_aoi
j,10,unambiguous,2940,sent_msg
j,10,unambiguous,3064,sent_msg
j,10,unambiguous,3174,sent_msg
j,10,unambiguous,3297,non_aoi
j,10,unambiguous,3407,trgt
j,10,unambiguous,3531,trgt
j,10,unambiguous,3642,trgt
j,10,unambiguous,3765,trgt
j,10,unambiguous,3875,trgt
j,10,unambiguous,3999,trgt
j,10,unambiguous,4109,trgt
j,10,unambiguous,4233,trgt
j,10,unambiguous,4343,trgt
j,10,unambiguous,4467,trgt
j,10,unambiguous,4577,trgt
j,10,unambiguous,4701,available_msgs
j,10,unambiguous,4818,available_msgs
j,10,unambiguous,4944,available_msgs
j,10,unambiguous,5085,trgt
j,10,unambiguous,5202,trgt
j,10,unambiguous,5326,trgt
j,10,unambiguous,5429,trgt
j,10,unambiguous,5546,trgt
j,10,unambiguous,5672,trgt
j,10,unambiguous,5825,available_msgs
j,10,unambiguous,5952,trgt
j,10,unambiguous,6070,trgt
j,10,unambiguous,6198,trgt
j,10,unambiguous,6326,trgt
j,10,unambiguous,6431,trgt
j,10,unambiguous,6561,trgt
j,10,unambiguous,6693,trgt
j,10,unambiguous,6832,trgt
j,10,unambiguous,6961,trgt
j,10,unambiguous,7068,trgt
j,10,unambiguous,7192,trgt
j,10,unambiguous,7300,trgt
j,10,unambiguous,7425,trgt
j,10,unambiguous,7534,comp
j,10,unambiguous,7662,comp
j,10,unambiguous,7792,comp
j,10,unambiguous,7900,comp
j,10,unambiguous,8035,comp
j,10,unambiguous,8161,comp
j,10,unambiguous,8269,non_aoi
j,10,unambiguous,8392,non_aoi
j,10,unambiguous,8503,non_aoi
j,10,unambiguous,8625,non_aoi
j,10,unambiguous,8737,non_aoi
j,10,unambiguous,8861,non_aoi
j,10,unambiguous,8970,comp
j,10,unambiguous,9093,comp
j,10,unambiguous,9204,comp
j,10,unambiguous,9328,non_aoi
j,10,unambiguous,9438,non_aoi
j,10,unambiguous,9561,non_aoi
j,10,unambiguous,9672,comp
j,10,unambiguous,9795,comp
j,10,unambiguous,9907,comp
j,10,unambiguous,10030,trgt
j,10,unambiguous,10140,trgt
j,10,unambiguous,10264,trgt
j,10,unambiguous,10373,trgt
j,10,unambiguous,10497,trgt
j,10,unambiguous,10608,trgt
j,10,unambiguous,10731,trgt
j,10,unambiguous,10842,trgt
j,10,unambiguous,10966,trgt
j,10,unambiguous,11099,trgt
j,10,unambiguous,11208,trgt
j,10,unambiguous,11333,sent_msg
j,10,unambiguous,11443,sent_msg
j,10,unambiguous,11567,sent_msg
j,10,unambiguous,11677,sent_msg
j,10,unambiguous,11801,comp
j,10,unambiguous,11916,comp
j,10,unambiguous,12035,comp
j,10,unambiguous,12145,comp
j,10,unambiguous,12272,comp
j,10,unambiguous,12386,comp
j,10,unambiguous,12525,comp
j,10,unambiguous,12628,comp
j,10,unambiguous,12729,comp
j,10,unambiguous,12830,comp
j,10,unambiguous,12953,comp
j,10,unambiguous,13095,comp
j,10,unambiguous,13226,comp
j,10,unambiguous,13353,trgt
j,10,unambiguous,13492,trgt
j,10,unambiguous,13598,trgt
j,10,unambiguous,13726,dist
j,10,unambiguous,13860,dist
j,10,unambiguous,13965,dist
j,10,unambiguous,14092,dist
j,10,unambiguous,14199,dist
j,10,unambiguous,14325,dist
j,10,unambiguous,14433,dist
j,10,unambiguous,14567,dist
j,10,unambiguous,14675,dist
j,10,unambiguous,14798,dist
j,10,unambiguous,14906,dist
j,10,unambiguous,15035,trgt
j,10,unambiguous,15163,trgt
j,10,unambiguous,15299,trgt
j,10,unambiguous,15435,trgt
j,10,unambiguous,15568,trgt
j,10,unambiguous,15702,trgt
j,10,unambiguous,15826,trgt
j,11,unambiguous,1527,non_aoi
j,11,unambiguous,1652,non_aoi
j,11,unambiguous,1783,non_aoi
j,11,unambiguous,1893,non_aoi
j,11,unambiguous,2021,sent_msg
j,11,unambiguous,2151,sent_msg
j,11,unambiguous,2257,sent_msg
j,11,unambiguous,2395,sent_msg
j,11,unambiguous,2519,sent_msg
j,11,unambiguous,2630,sent_msg
j,11,unambiguous,2753,sent_msg
j,11,unambiguous,2863,non_aoi
j,11,unambiguous,2987,trgt
j,11,unambiguous,3098,trgt
j,11,unambiguous,3220,trgt
j,11,unambiguous,3328,trgt
j,11,unambiguous,3460,trgt
j,11,unambiguous,3588,trgt
j,11,unambiguous,3698,trgt
j,11,unambiguous,3822,trgt
j,11,unambiguous,3933,trgt
j,11,unambiguous,4056,trgt
j,11,unambiguous,4167,trgt
j,12,strategy_simple,1524,sent_msg
j,12,strategy_simple,1527,non_aoi
j,12,strategy_simple,1652,non_aoi
j,12,strategy_simple,1679,sent_msg
j,12,strategy_simple,1783,non_aoi
j,12,strategy_simple,1790,sent_msg
j,12,strategy_simple,1893,non_aoi
j,12,strategy_simple,1924,sent_msg
j,12,strategy_simple,2021,sent_msg
j,12,strategy_simple,2052,sent_msg
j,12,strategy_simple,2151,sent_msg
j,12,strategy_simple,2186,sent_msg
j,12,strategy_simple,2257,sent_msg
j,12,strategy_simple,2324,sent_msg
j,12,strategy_simple,2395,sent_msg
j,12,strategy_simple,2453,sent_msg
j,12,strategy_simple,2519,sent_msg
j,12,strategy_simple,2630,sent_msg
j,12,strategy_simple,2753,sent_msg
j,12,strategy_simple,2863,non_aoi
j,12,strategy_simple,2987,comp
j,12,strategy_simple,3098,comp
j,12,strategy_simple,3220,comp
j,12,strategy_simple,3328,comp
j,12,strategy_simple,3460,comp
j,12,strategy_simple,3588,comp
j,12,strategy_simple,3698,comp
j,12,strategy_simple,3822,comp
j,12,strategy_simple,3933,comp
j,12,strategy_simple,4056,comp
j,12,strategy_simple,4167,comp
j,12,strategy_simple,4297,comp
j,12,strategy_simple,4421,comp
j,12,strategy_simple,4540,comp
j,12,strategy_simple,4668,comp
j,12,strategy_simple,4807,non_aoi
j,12,strategy_simple,4927,sent_msg
j,12,strategy_simple,5053,sent_msg
j,12,strategy_simple,5169,sent_msg
j,12,strategy_simple,5292,sent_msg
j,12,strategy_simple,5416,sent_msg
j,13,strategy_complex,1523,available_msgs
j,13,strategy_complex,1675,comp
j,13,strategy_complex,1800,non_aoi
j,13,strategy_complex,1920,comp
j,13,strategy_complex,2046,comp
j,13,strategy_complex,2172,comp
j,13,strategy_complex,2299,comp
j,13,strategy_complex,2426,comp
j,13,strategy_complex,2567,comp
jack_0402,0,unambiguous,14388,dist
jack_0402,0,unambiguous,14436,dist
jack_0402,0,unambiguous,14443,non_aoi
jack_0402,0,unambiguous,14483,dist
jack_0402,0,unambiguous,14512,non_aoi
jack_0402,0,unambiguous,14533,dist
jack_0402,0,unambiguous,14571,non_aoi
jack_0402,0,unambiguous,14584,non_aoi
jack_0402,0,unambiguous,14629,non_aoi
jack_0402,0,unambiguous,14632,dist
jack_0402,0,unambiguous,14682,non_aoi
jack_0402,0,unambiguous,14688,non_aoi
jack_0402,0,unambiguous,14732,dist
jack_0402,0,unambiguous,14746,non_aoi
jack_0402,0,unambiguous,14782,dist
jack_0402,0,unambiguous,14804,non_aoi
jack_0402,0,unambiguous,14832,dist
jack_0402,0,unambiguous,14857,non_aoi
jack_0402,0,unambiguous,14882,comp
jack_0402,0,unambiguous,14915,non_aoi
jack_0402,0,unambiguous,14932,comp
jack_0402,0,unambiguous,14972,non_aoi
jack_0402,0,unambiguous,14982,comp
jack_0402,0,unambiguous,15023,dist
jack_0402,0,unambiguous,15032,comp
jack_0402,0,unambiguous,15081,dist
jack_0402,0,unambiguous,15082,sent_msg
jack_0402,0,unambiguous,15132,sent_msg
jack_0402,0,unambiguous,15139,dist
jack_0402,0,unambiguous,15182,sent_msg
jack_0402,0,unambiguous,15198,dist
jack_0402,0,unambiguous,15232,non_aoi
jack_0402,0,unambiguous,15251,dist
jack_0402,0,unambiguous,15282,trgt
jack_0402,0,unambiguous,15306,dist
jack_0402,0,unambiguous,15332,trgt
jack_0402,0,unambiguous,15373,comp
jack_0402,0,unambiguous,15382,trgt
jack_0402,0,unambiguous,15430,comp
jack_0402,0,unambiguous,15432,trgt
jack_0402,0,unambiguous,15482,trgt
jack_0402,0,unambiguous,15489,comp
jack_0402,0,unambiguous,15532,trgt
jack_0402,0,unambiguous,15548,dist
jack_0402,0,unambiguous,15581,trgt
jack_0402,0,unambiguous,15604,comp
jack_0402,0,unambiguous,15632,trgt
jack_0402,0,unambiguous,15663,comp
jack_0402,0,unambiguous,15682,comp
jack_0402,0,unambiguous,15721,comp
jack_0402,0,unambiguous,15732,comp
jack_0402,0,unambiguous,15779,comp
jack_0402,0,unambiguous,15782,sent_msg
jack_0402,0,unambiguous,15832,sent_msg
jack_0402,0,unambiguous,15838,comp
jack_0402,0,unambiguous,15882,sent_msg
jack_0402,0,unambiguous,15896,comp
jack_0402,0,unambiguous,15932,sent_msg
jack_0402,0,unambiguous,15954,comp
jack_0402,0,unambiguous,15982,sent_msg
jack_0402,0,unambiguous,16012,comp
jack_0402,0,unambiguous,16032,sent_msg
jack_0402,0,unambiguous,16071,comp
jack_0402,0,unambiguous,16082,sent_msg
jack_0402,0,unambiguous,16129,comp
jack_0402,0,unambiguous,16132,sent_msg
jack_0402,0,unambiguous,16182,sent_msg
jack_0402,0,unambiguous,16188,comp
jack_0402,0,unambiguous,16232,sent_msg
jack_0402,0,unambiguous,16246,comp
jack_0402,0,unambiguous,16282,sent_msg
jack_0402,0,unambiguous,16303,comp
jack_0402,0,unambiguous,16332,sent_msg
jack_0402,0,unambiguous,16354,comp
jack_0402,0,unambiguous,16382,sent_msg
jack_0402,0,unambiguous,16404,comp
jack_0402,0,unambiguous,16431,sent_msg
jack_0402,0,unambiguous,16453,comp
jack_0402,0,unambiguous,16482,sent_msg
jack_0402,0,unambiguous,16504,comp
jack_0402,0,unambiguous,16532,sent_msg
jack_0402,0,unambiguous,16554,comp
jack_0402,0,unambiguous,16582,sent_msg
jack_0402,0,unambiguous,16604,comp
jack_0402,0,unambiguous,16632,sent_msg
jack_0402,0,unambiguous,16654,comp
jack_0402,0,unambiguous,16682,sent_msg
jack_0402,0,unambiguous,16704,comp
jack_0402,0,unambiguous,16732,sent_msg
jack_0402,0,unambiguous,16754,comp
jack_0402,0,unambiguous,16782,sent_msg
jack_0402,0,unambiguous,16804,comp
jack_0402,0,unambiguous,16832,sent_msg
jack_0402,0,unambiguous,16854,comp
jack_0402,0,unambiguous,16882,sent_msg
jack_0402,0,unambiguous,16903,comp
jack_0402,0,unambiguous,16932,sent_msg
jack_0402,0,unambiguous,16954,comp
jack_0402,0,unambiguous,16982,comp
jack_0402,0,unambiguous,17004,comp
jack_0402,0,unambiguous,17032,sent_msg
jack_0402,0,unambiguous,17054,comp
jack_0402,0,unambiguous,17082,sent_msg
jack_0402,0,unambiguous,17104,comp
jack_0402,0,unambiguous,17132,comp
jack_0402,0,unambiguous,17154,comp
jack_0402,0,unambiguous,17182,trgt
jack_0402,0,unambiguous,17204,comp
jack_0402,0,unambiguous,17232,trgt
jack_0402,0,unambiguous,17255,comp
jack_0402,0,unambiguous,17282,trgt
jack_0402,0,unambiguous,17304,comp
jack_0402,0,unambiguous,17332,trgt
jack_0402,0,unambiguous,17354,dist
jack_0402,0,unambiguous,17382,trgt
jack_0402,0,unambiguous,17404,dist
jack_0402,0,unambiguous,17432,trgt
jack_0402,0,unambiguous,17454,dist
jack_0402,0,unambiguous,17482,trgt
jack_0402,0,unambiguous,17504,dist
jack_0402,0,unambiguous,17532,trgt
jack_0402,0,unambiguous,17582,trgt
jack_0402,0,unambiguous,17632,trgt
jack_0402,0,unambiguous,17682,trgt
jack_0402,0,unambiguous,17732,trgt
jack_0402,0,unambiguous,17782,trgt
jack_0402,0,unambiguous,17832,trgt
jack_0402,0,unambiguous,17882,trgt
jack_0402,0,unambiguous,17932,trgt
jack_0402,0,unambiguous,17981,trgt
jack_0402,0,unambiguous,18032,trgt
jack_0402,0,unambiguous,18082,trgt
jack_0402,0,unambiguous,18132,trgt
jack_0402,0,unambiguous,18182,trgt
jack_0402,0,unambiguous,18232,trgt
jack_0402,0,unambiguous,18282,trgt
jack_0402,0,unambiguous,18332,trgt
jack_0402,0,unambiguous,18382,comp
jack_0402,0,unambiguous,18432,comp
jack_0402,0,unambiguous,18482,comp
jack_0402,0,unambiguous,18532,comp
jack_0402,0,unambiguous,18581,comp
jack_0402,0,unambiguous,18632,comp
jack_0402,0,unambiguous,18682,comp
jack_0402,0,unambiguous,18732,comp
jack_0402,0,unambiguous,18782,comp
jack_0402,0,unambiguous,18832,comp
jack_0402,0,unambiguous,18882,comp
jack_0402,0,unambiguous,18931,comp
jack_0402,0,unambiguous,18982,comp
jack_0402,0,unambiguous,19032,comp
jack_0402,0,unambiguous,19082,comp
jack_0402,0,unambiguous,19132,comp
jack_0402,0,unambiguous,19182,comp
jack_0402,0,unambiguous,19232,comp
jack_0402,0,unambiguous,19282,comp
jack_0402,0,unambiguous,19332,comp
jack_0402,0,unambiguous,19382,comp
jack_0402,0,unambiguous,19431,comp
jack_0402,0,unambiguous,19482,comp
jack_0402,0,unambiguous,19532,comp
