trial,x,y,time
2,848,789,10582
2,747,828,10649
2,691,811,10715
2,692,841,10782
2,716,881,10849
2,753,896,10916
2,742,873,10982
2,719,806,11049
2,744,777,11116
2,756,781,11181
2,705,782,11249
2,635,765,11316
2,596,766,11382
2,675,794,11448
2,653,719,11516
2,698,700,11582
2,737,652,11649
2,722,693,11716
2,730,688,11782
2,669,761,11848
2,659,668,11916
2,674,658,11982
2,709,640,12049
2,663,615,12115
2,684,601,12182
2,636,608,12249
2,682,621,12316
2,767,654,12382
2,767,628,12449
2,758,631,12516
2,699,661,12582
2,615,631,12649
2,633,709,12716
2,691,673,12782
2,720,631,12849
2,758,603,12916
2,676,656,12983
2,566,688,13049
2,593,698,13116
2,611,702,13182
2,663,717,13249
2,674,724,13316
2,682,735,13382
2,676,715,13449
2,690,715,13516
2,668,734,13582
2,737,763,13649
2,803,783,13716
2,798,739,13782
2,757,736,13849
2,618,715,13914
2,501,708,13982
2,575,689,14049
2,563,711,14116
2,591,735,14182
2,492,810,14249
2,498,840,14316
2,445,817,14382
2,451,795,14449
2,497,815,14516
2,531,835,14582
2,527,847,14649
2,506,841,14716
2,430,837,14782
2,443,820,14849
2,400,805,14915
2,344,815,14983
2,312,818,15049
2,285,815,15116
2,341,754,15182
2,365,735,15249
2,376,704,15314
2,344,721,15382
2,295,730,15449
2,201,726,15516
2,242,718,15582
2,209,728,15649
2,279,755,15716
2,268,707,15782
2,210,684,15849
2,209,654,15915
2,170,676,15982
2,203,671,16049
2,157,694,16114
2,205,713,16181
2,248,721,16249
2,247,716,16316
2,251,702,16382
2,280,687,16449
2,338,657,16515
2,465,627,16582
2,458,621,16649
2,486,703,16716
2,524,775,16781
2,565,836,16849
2,603,921,16916
2,522,961,16982
2,545,1036,17049
2,638,1045,17116
2,782,1056,17182
2,860,1042,17249
2,888,1015,17316
2,839,961,17382
2,855,972,17449
2,817,992,17516
2,832,983,17582
2,818,907,17649
2,888,839,17716
2,803,764,17781
2,831,665,17849
2,726,638,17916
2,785,548,17982
2,763,508,18049
2,804,461,18116
2,781,439,18182
2,830,387,18248
2,921,402,18316
2,832,412,18382
2,827,373,18449
2,810,371,18516
2,865,380,18582
2,792,374,18649
2,792,378,18715
2,812,389,18781
2,741,366,18849
2,729,343,18916
2,694,340,18982
2,692,366,19049
2,615,390,19116
