"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event"
"101",8,10298,10498,864.666666666667,270.5,9.6369,4.69490000000003,-10.1666666666667,4.66666666666666,200,"fixation"
"102",8,11098,11198,674.833333333333,277,0.7413,0.494200000000014,15.1666666666667,-5.66666666666666,100,"fixation"
"103",8,11731,11831,1242,405.833333333333,10.3782,9.6369,-15.6666666666667,6.5,100,"fixation"
"105",9,251,350,774.833333333333,-82.6666666666667,9.14270000000003,0,13.1666666666667,-6.16666666666666,99,"fixation"
"106",9,501,1001,724.5,30.8333333333333,24.7100000000001,18.2854,-23.6666666666666,-16,500,"fixation"
"107",9,2200,2301,640.666666666667,409.833333333333,8.40139999999994,5.1891,9.66666666666663,-11.1666666666667,101,"fixation"
"108",9,2550,2850,599.666666666667,517.166666666667,14.5789000000001,16.5557,-21,-12.5,300,"fixation"
"109",9,4100,4250,792.333333333333,-200,2.9652,5.43620000000003,-8.83333333333337,8.16666666666667,150,"fixation"
"110",9,6283,6433,974.666666666667,389.666666666667,0.494200000000056,8.8956,-16.6666666666667,-7.5,150,"fixation"
"111",9,7183,7283,555.833333333333,549.833333333333,8.1543,0.247100000000028,13.3333333333333,-1.66666666666663,100,"fixation"
"112",9,7383,7533,478,555,10.3782,0.494199999999888,-21.8333333333333,-2.66666666666663,150,"fixation"
"113",9,8033,8135,882.166666666667,403.666666666667,0.741299999999916,6.42460000000001,-7.16666666666663,10.1666666666667,102,"fixation"
"114",9,8432,8582,918.666666666667,399.333333333333,21.7447999999999,0,21.0000000000001,10.3333333333334,150,"fixation"
"116",10,1800,1900,959.666666666667,-157.5,7.413,0.247100000000007,-13.5,8.5,100,"fixation"
"117",10,2350,2500,849.333333333333,-34,4.4478,5.43620000000001,15.8333333333333,8.83333333333333,150,"fixation"
"118",10,2899,2999,784,545.5,19.2738000000001,6.6717,-12.8333333333333,-7.16666666666663,100,"fixation"
"119",10,3599,3799,847,377.833333333333,3.70650000000008,7.16589999999997,13.5,11.3333333333333,200,"fixation"
"120",10,4149,4249,554.666666666667,412,11.3665999999999,4.94200000000001,13.5,-3.33333333333331,100,"fixation"
"121",10,5149,5349,828.833333333333,-135.666666666667,5.9304,3.21230000000001,19.1666666666666,-9.49999999999999,200,"fixation"
"122",10,5699,5999,809.833333333333,51.8333333333333,9.88400000000003,4.6949,14.5000000000001,8,300,"fixation"
"123",10,6099,6199,751.666666666667,-3.5,0,5.6833,8.83333333333331,9.33333333333333,100,"fixation"
"124",10,6899,7749,768.333333333333,-81.6666666666667,22.7332000000001,16.3086,16.1666666666666,9.83333333333334,850,"fixation"
"125",10,7899,7999,808.666666666667,31.5,0.494200000000056,4.2007,-6.66666666666674,10.6666666666667,100,"fixation"
"126",10,8149,8299,788,-48.3333333333333,1.97680000000022,0,-11.6666666666666,10.3333333333333,150,"fixation"
"127",10,8499,8649,877.333333333333,29.3333333333333,8.40139999999994,7.9072,-8.5,-9.33333333333333,150,"fixation"
"128",10,10448,10599,814.333333333333,452.666666666667,4.4478,9.38979999999997,-16.8333333333334,-9.16666666666669,151,"fixation"
